CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
443259,25,Female,41,24,1,10,Premium,Quarterly,953.97,14,0
443260,42,Female,52,29,3,7,Basic,Annual,846.92,14,0
443261,45,Female,38,11,1,11,Basic,Annual,879.98,4,0
443262,32,Male,20,27,0,13,Basic,Quarterly,742.07,9,0
443263,18,Male,25,26,1,2,Standard,Annual,533.39,15,0
443264,41,Male,33,24,2,20,Premium,Annual,937.01,14,0
443265,27,Male,3,18,1,14,Premium,Quarterly,560.25,28,0
443266,45,Male,33,13,0,19,Basic,Annual,825.01,24,0
443267,50,Male,17,12,3,1,Basic,Quarterly,552.74,28,0
443268,27,Female,6,19,0,17,Basic,Annual,984.09,4,0
443269,19,Male,38,25,1,11,Basic,Quarterly,686.46,15,0
443270,21,Male,25,27,2,6,Basic,Quarterly,623.81,13,0
443271,34,Male,5,6,1,11,Premium,Annual,762.02,2,0
443272,31,Male,6,15,0,10,Premium,Quarterly,850.92,15,0
443273,39,Male,41,28,2,0,Basic,Quarterly,597.95,22,0
443274,27,Male,59,28,0,10,Premium,Annual,926.27,17,0
443275,22,Male,2,25,2,12,Standard,Annual,680.21,26,0
443276,27,Male,40,13,2,11,Standard,Annual,653.98,1,0
443277,28,Female,46,4,2,13,Premium,Quarterly,801.17,15,0
443278,45,Male,24,20,3,17,Basic,Annual,670.71,16,0
443279,30,Female,30,10,3,12,Standard,Annual,611.13,8,0
443280,46,Female,36,9,0,3,Basic,Annual,871.69,2,0
443281,30,Female,16,24,0,4,Basic,Annual,501.93,11,0
443282,27,Female,31,10,2,8,Standard,Quarterly,968.95,4,0
443283,34,Male,5,17,3,16,Premium,Quarterly,794.65,4,0
443284,30,Male,34,30,3,6,Premium,Quarterly,733.94,25,0
443285,32,Male,59,23,1,2,Premium,Annual,633.43,6,0
443286,35,Female,26,24,0,1,Standard,Annual,798.8,12,0
443287,34,Male,59,5,0,11,Basic,Quarterly,924.36,4,0
443288,35,Female,27,6,1,11,Premium,Quarterly,627.34,15,0
443289,18,Male,51,20,0,0,Basic,Annual,587.8,28,0
443290,36,Male,41,22,3,13,Basic,Quarterly,620.88,2,0
443291,28,Male,27,25,1,17,Basic,Quarterly,871.4,14,0
443292,27,Male,36,12,0,16,Standard,Quarterly,825.4,19,0
443293,39,Male,32,9,1,5,Standard,Quarterly,741.95,12,0
443294,31,Female,39,6,2,15,Basic,Annual,970.02,13,0
443295,36,Male,30,26,3,5,Standard,Annual,676.22,19,0
443296,44,Male,60,10,4,11,Basic,Quarterly,613.87,6,0
443297,50,Male,43,23,4,15,Standard,Quarterly,855.26,29,0
443298,48,Male,26,21,1,10,Basic,Annual,990.25,18,0
443299,30,Male,26,29,0,18,Basic,Annual,785.19,29,0
443300,21,Male,40,14,2,16,Standard,Annual,835.13,18,0
443301,27,Female,11,28,0,1,Standard,Annual,873.63,2,0
443302,42,Male,32,12,3,19,Standard,Annual,639.59,28,0
443303,23,Male,19,26,1,9,Premium,Annual,671.99,13,0
443304,29,Male,57,6,0,18,Standard,Annual,995.25,14,0
443305,29,Male,29,22,2,14,Premium,Quarterly,824.87,22,0
443306,43,Female,22,13,1,5,Standard,Annual,703.62,3,0
443307,41,Female,24,14,4,7,Premium,Annual,759.77,3,0
443308,31,Male,45,14,1,7,Basic,Annual,598.56,29,0
443309,47,Male,50,27,0,6,Premium,Quarterly,732.1,8,0
443310,49,Male,42,12,4,14,Standard,Annual,874.54,4,0
443311,48,Female,10,1,1,15,Standard,Annual,515.77,9,0
443312,36,Male,29,21,0,16,Standard,Annual,709.86,12,0
443313,26,Female,18,19,1,19,Basic,Quarterly,694.65,10,0
443314,28,Male,8,8,0,5,Premium,Annual,702.59,28,0
443315,22,Male,31,30,0,11,Standard,Quarterly,968.66,29,0
443316,46,Male,43,7,0,20,Basic,Quarterly,986.59,7,0
443317,41,Female,35,4,1,18,Premium,Quarterly,768.5,12,0
443318,34,Male,53,19,0,2,Premium,Quarterly,604.41,24,0
443319,40,Male,40,11,1,18,Basic,Annual,853.48,3,0
443320,45,Male,53,1,0,11,Standard,Quarterly,844.35,10,0
443321,38,Male,25,10,3,0,Standard,Annual,915.11,6,0
443322,47,Female,60,14,0,12,Premium,Quarterly,869.09,2,0
443323,31,Male,3,24,3,17,Standard,Annual,913.59,29,0
443324,38,Female,29,22,3,8,Premium,Annual,994.28,12,0
443325,47,Female,16,22,1,2,Basic,Quarterly,742.13,1,0
443326,31,Male,58,6,0,5,Premium,Annual,550.87,27,0
443327,30,Male,13,27,1,20,Basic,Quarterly,707.09,20,0
443328,39,Female,34,23,2,9,Premium,Annual,936.87,1,0
443329,40,Male,3,3,4,12,Premium,Annual,633.26,3,0
443330,36,Male,11,17,2,13,Standard,Annual,537.53,20,0
443331,30,Female,43,18,3,11,Basic,Annual,994.2,12,0
443332,23,Male,26,25,0,10,Premium,Quarterly,642.57,8,0
443333,22,Male,59,14,0,14,Standard,Quarterly,802.67,27,0
443334,26,Male,53,13,1,19,Standard,Quarterly,895.5,9,0
443335,23,Male,26,20,1,0,Premium,Annual,950.66,13,0
443336,43,Female,54,9,2,20,Basic,Annual,543.54,5,0
443337,45,Female,5,2,0,9,Premium,Quarterly,550.4,3,0
443338,31,Female,1,30,3,12,Premium,Quarterly,857.59,4,0
443339,30,Female,5,20,1,14,Premium,Annual,935.72,12,0
443340,34,Male,22,19,1,8,Standard,Annual,879.86,24,0
443341,50,Male,42,28,5,10,Standard,Annual,935.35,29,0
443342,31,Female,24,27,1,8,Basic,Quarterly,585.59,1,0
443343,50,Male,7,21,2,8,Basic,Quarterly,889.17,26,0
443344,47,Male,38,30,1,13,Basic,Annual,783.08,17,0
443345,38,Female,48,4,2,1,Premium,Quarterly,873.37,12,0
443346,46,Male,22,13,4,16,Premium,Annual,786.18,22,0
443347,26,Male,40,13,2,8,Standard,Annual,560.57,3,0
443348,43,Male,31,3,4,19,Premium,Quarterly,626.45,16,0
443349,40,Female,6,15,0,7,Standard,Annual,509.29,15,0
443350,47,Female,37,3,2,1,Standard,Annual,761.42,4,0
443351,38,Female,19,15,1,9,Standard,Quarterly,539.53,5,0
443352,20,Female,44,6,2,13,Basic,Annual,916.73,14,0
443353,31,Male,48,4,1,14,Premium,Quarterly,708.51,20,0
443354,45,Female,48,11,2,16,Standard,Annual,617.58,10,0
443355,37,Male,45,24,0,3,Premium,Annual,576.18,23,0
443356,29,Male,33,23,1,12,Basic,Annual,626.3,8,0
443357,23,Female,15,23,2,10,Standard,Quarterly,739.51,4,0
443358,42,Male,3,24,3,5,Standard,Annual,633.03,26,0
443359,33,Male,7,15,0,11,Standard,Quarterly,758.09,7,0
443360,31,Female,52,24,0,0,Standard,Quarterly,680,4,0
443361,47,Male,16,27,2,5,Standard,Quarterly,765.5,4,0
443362,50,Male,56,16,2,3,Basic,Annual,910.58,17,0
443363,22,Male,56,30,0,20,Basic,Annual,753.69,22,0
443364,49,Male,39,18,4,5,Basic,Annual,589.7,29,0
443365,20,Male,60,29,0,16,Basic,Annual,546.46,7,0
443366,33,Male,50,7,1,12,Standard,Annual,580.65,13,0
443367,43,Female,48,7,3,13,Standard,Quarterly,903.02,12,0
443368,35,Male,25,9,0,3,Basic,Annual,963.14,10,0
443369,45,Female,44,2,0,12,Standard,Annual,853.03,11,0
443370,44,Male,31,26,2,5,Premium,Quarterly,745.54,19,0
443371,22,Male,42,3,1,6,Standard,Quarterly,964.82,3,0
443372,39,Male,15,13,1,2,Standard,Annual,816.88,2,0
443373,20,Female,42,15,2,1,Premium,Quarterly,783.75,15,0
443374,44,Male,7,24,4,6,Premium,Quarterly,665.72,18,0
443375,30,Male,43,15,1,2,Standard,Annual,537.21,21,0
443376,28,Female,33,2,0,11,Basic,Quarterly,920.45,7,0
443377,34,Male,29,5,2,18,Basic,Annual,713.24,18,0
443378,44,Male,51,1,1,15,Standard,Annual,669.04,23,0
443379,38,Male,11,26,1,15,Basic,Quarterly,973.94,30,0
443380,39,Male,1,20,3,1,Standard,Quarterly,929.19,16,0
443381,38,Male,11,4,1,17,Standard,Quarterly,782.01,20,0
443382,38,Male,55,3,1,17,Premium,Annual,591.56,20,0
443383,45,Male,38,9,1,8,Premium,Annual,727.39,2,0
443384,42,Male,54,8,0,0,Basic,Quarterly,704.06,7,0
443385,39,Female,9,8,0,14,Basic,Quarterly,682.29,1,0
443386,40,Female,24,23,4,7,Standard,Quarterly,760.3,14,0
443387,23,Female,6,6,0,16,Basic,Quarterly,611.55,15,0
443388,43,Female,29,19,4,18,Standard,Quarterly,541.79,5,0
443389,31,Female,52,12,3,6,Standard,Quarterly,572.18,14,0
443390,39,Male,41,6,2,2,Premium,Annual,876.76,19,0
443391,32,Male,21,30,0,17,Basic,Annual,914.27,20,0
443392,38,Male,50,13,0,15,Basic,Annual,916.12,3,0
443393,39,Male,11,28,1,0,Standard,Quarterly,805.63,23,0
443394,34,Male,37,15,0,6,Standard,Annual,959.69,18,0
443395,50,Male,26,5,4,2,Standard,Quarterly,520.28,4,0
443396,28,Female,15,22,0,18,Premium,Quarterly,617.07,6,0
443397,31,Male,57,28,2,13,Premium,Quarterly,572.84,27,0
443398,46,Female,33,19,1,19,Standard,Quarterly,826.83,2,0
443399,44,Male,48,11,0,6,Premium,Quarterly,860.52,11,0
443400,35,Male,10,13,3,1,Standard,Annual,828.07,19,0
443401,41,Male,20,15,1,8,Premium,Annual,600.42,29,0
443402,32,Male,36,13,1,13,Premium,Annual,886.05,28,0
443403,43,Female,24,17,1,4,Basic,Quarterly,514.15,12,0
443404,47,Female,45,15,4,1,Basic,Quarterly,709.4,13,0
443405,33,Male,50,6,2,13,Basic,Annual,852.96,8,0
443406,42,Male,38,23,2,4,Premium,Quarterly,822.79,20,0
443407,35,Female,44,20,0,17,Premium,Quarterly,682.47,8,0
443408,49,Male,29,30,0,7,Premium,Quarterly,504.71,13,0
443409,48,Male,49,30,3,18,Basic,Annual,532.91,17,0
443410,48,Female,55,27,0,14,Basic,Quarterly,979.78,1,0
443411,32,Male,17,13,2,6,Standard,Annual,816.91,29,0
443412,50,Female,36,8,2,8,Premium,Annual,645.55,14,0
443413,42,Female,50,23,2,0,Premium,Quarterly,732.66,9,0
443414,28,Female,43,14,2,15,Premium,Quarterly,583.04,8,0
443415,37,Female,35,10,2,10,Premium,Annual,561.36,15,0
443416,45,Male,21,11,2,9,Basic,Quarterly,977.3,24,0
443417,30,Male,19,11,1,19,Standard,Annual,840.9,16,0
443418,45,Female,60,1,2,10,Standard,Annual,998.03,11,0
443419,29,Male,27,13,0,2,Premium,Quarterly,664.64,19,0
443420,50,Female,43,5,4,2,Basic,Quarterly,855.83,7,0
443421,26,Male,52,23,2,13,Premium,Annual,845.97,8,0
443422,50,Male,40,9,0,1,Basic,Annual,856.09,30,0
443423,22,Female,42,7,2,18,Premium,Quarterly,798.89,3,0
443424,20,Male,2,21,2,1,Standard,Annual,909.96,18,0
443425,47,Male,16,23,0,20,Standard,Quarterly,616.14,24,0
443426,23,Male,21,15,1,4,Standard,Annual,951.06,26,0
443427,48,Female,35,9,2,15,Standard,Annual,502.4,14,0
443428,44,Female,56,15,1,9,Premium,Quarterly,693.68,9,0
443429,31,Male,29,30,0,19,Premium,Quarterly,755.12,16,0
443430,46,Female,21,10,1,4,Standard,Annual,709.43,12,0
443431,50,Male,12,25,3,20,Premium,Annual,621.66,13,0
443432,28,Male,40,2,2,11,Premium,Annual,540.55,11,0
443433,18,Male,44,23,1,16,Premium,Quarterly,622.35,7,0
443434,49,Female,46,9,2,4,Basic,Annual,634.09,14,0
443435,49,Female,59,9,0,3,Premium,Annual,896.68,13,0
443436,42,Male,42,10,4,13,Premium,Annual,730.61,30,0
443437,46,Female,23,13,3,15,Standard,Quarterly,965.79,7,0
443438,28,Male,51,17,1,2,Premium,Quarterly,506.42,18,0
443439,28,Female,10,15,2,3,Premium,Quarterly,832.9,4,0
443440,28,Female,11,21,1,10,Premium,Annual,630.97,12,0
443441,36,Male,5,24,2,1,Standard,Quarterly,670.59,29,0
443442,44,Female,18,30,2,18,Premium,Quarterly,521.09,13,0
443443,31,Male,38,28,2,16,Standard,Quarterly,922.61,12,0
443444,46,Female,22,26,3,1,Standard,Annual,702.26,7,0
443445,44,Male,19,19,0,19,Basic,Annual,974.24,13,0
443446,34,Male,59,26,0,19,Basic,Quarterly,891.05,17,0
443447,40,Female,54,7,2,6,Basic,Quarterly,774.96,13,0
443448,35,Male,38,24,1,15,Standard,Annual,769.16,15,0
443449,25,Male,29,23,0,10,Premium,Annual,946.74,28,0
443450,47,Male,13,11,1,3,Standard,Annual,737.58,19,0
443451,28,Female,10,14,2,13,Standard,Annual,812.59,10,0
443452,48,Female,8,8,2,3,Standard,Quarterly,700.69,1,0
443453,36,Female,46,28,1,11,Premium,Annual,996.72,12,0
443454,32,Male,47,4,3,14,Basic,Annual,501.11,15,0
443455,48,Female,56,4,4,5,Premium,Quarterly,769.64,7,0
443456,20,Male,55,15,0,1,Standard,Annual,718.76,29,0
443457,29,Female,28,17,0,9,Standard,Annual,848.98,6,0
443458,32,Male,28,29,3,8,Standard,Annual,660.06,10,0
443459,38,Male,25,2,1,12,Basic,Quarterly,518.87,17,0
443460,33,Female,8,20,2,2,Standard,Quarterly,629.1,5,0
443461,24,Male,14,22,0,12,Standard,Quarterly,900.63,26,0
443462,41,Female,3,16,0,4,Premium,Quarterly,924.32,2,0
443463,21,Male,24,29,2,12,Basic,Quarterly,528.58,8,0
443464,29,Male,25,15,1,6,Premium,Quarterly,598.61,28,0
443465,25,Male,1,18,0,19,Standard,Quarterly,517.58,28,0
443466,32,Male,27,18,0,19,Premium,Annual,514.17,23,0
443467,45,Female,41,14,4,0,Premium,Annual,560.38,10,0
443468,38,Male,10,15,3,11,Premium,Quarterly,608.37,6,0
443469,29,Male,41,22,0,20,Standard,Quarterly,897.53,21,0
443470,29,Male,52,25,0,6,Premium,Annual,853.05,28,0
443471,47,Male,5,4,1,20,Standard,Annual,702.15,21,0
443472,36,Male,30,25,2,1,Standard,Quarterly,993.45,23,0
443473,18,Male,49,17,1,7,Basic,Annual,749.86,14,0
443474,22,Male,43,29,0,4,Basic,Quarterly,503.09,21,0
443475,47,Male,14,14,2,14,Standard,Quarterly,967.46,5,0
443476,21,Female,10,26,1,7,Premium,Annual,765.5,8,0
443477,37,Female,47,7,3,2,Premium,Quarterly,993.13,5,0
443478,30,Male,50,15,1,4,Premium,Quarterly,778.4,19,0
443479,19,Female,52,14,1,1,Premium,Annual,687.28,14,0
443480,19,Female,19,23,1,9,Basic,Annual,718.72,1,0
443481,42,Female,60,18,1,0,Premium,Quarterly,768.34,15,0
443482,49,Male,36,24,2,0,Basic,Annual,715.93,30,0
443483,35,Male,60,7,1,15,Basic,Annual,755.99,19,0
443484,28,Male,10,23,0,18,Standard,Annual,748.67,7,0
443485,24,Male,34,19,1,13,Standard,Annual,518,20,0
443486,50,Male,35,23,3,0,Basic,Annual,566.35,16,0
443487,27,Female,50,6,1,0,Basic,Annual,557.61,6,0
443488,21,Female,39,6,2,9,Basic,Annual,823.89,9,0
443489,31,Male,40,22,2,6,Premium,Annual,528.95,6,0
443490,47,Male,19,19,4,10,Premium,Quarterly,976.76,9,0
443491,41,Female,30,30,0,11,Standard,Quarterly,827.96,6,0
443492,30,Female,43,29,3,19,Basic,Annual,516.6,7,0
443493,47,Male,40,2,4,3,Premium,Quarterly,682.95,4,0
443494,43,Male,10,1,1,10,Basic,Annual,571.83,23,0
443495,21,Female,31,18,0,10,Standard,Quarterly,918.98,11,0
443496,35,Female,7,23,2,4,Premium,Quarterly,618.3,14,0
443497,32,Male,55,29,1,16,Premium,Annual,663.33,22,0
443498,30,Female,26,25,3,5,Standard,Quarterly,963.13,6,0
443499,43,Female,50,17,0,10,Standard,Quarterly,676.63,10,0
443500,19,Female,1,9,1,9,Standard,Annual,604.77,8,0
443501,45,Male,32,16,1,6,Basic,Quarterly,625.28,5,0
443502,26,Female,56,17,2,16,Basic,Quarterly,614.59,8,0
443503,44,Male,30,27,4,19,Standard,Annual,680.37,12,0
443504,22,Male,45,26,0,3,Premium,Annual,971.96,23,0
443505,21,Male,27,17,0,14,Premium,Annual,619.88,5,0
443506,33,Male,33,21,0,7,Premium,Quarterly,738.04,11,0
443507,33,Female,51,2,0,2,Basic,Quarterly,869.08,14,0
443508,43,Female,53,11,0,3,Basic,Quarterly,891.88,9,0
443509,48,Female,13,24,3,3,Standard,Annual,559.71,4,0
443510,45,Male,55,28,1,17,Premium,Annual,904.77,23,0
443511,24,Male,9,30,0,7,Standard,Annual,589.06,20,0
443512,29,Male,41,17,0,14,Standard,Annual,690.88,4,0
443513,46,Female,35,30,1,20,Premium,Quarterly,761.39,9,0
443514,49,Male,36,28,0,15,Standard,Quarterly,611.57,24,0
443515,34,Male,52,2,2,14,Premium,Annual,531.06,2,0
443516,31,Male,52,7,3,11,Premium,Annual,726.34,9,0
443517,26,Female,9,8,0,10,Basic,Quarterly,726.36,15,0
443518,50,Male,35,22,3,14,Basic,Annual,665.41,3,0
443519,23,Male,47,7,0,15,Premium,Quarterly,920.41,8,0
443520,19,Male,44,9,1,18,Standard,Quarterly,786.99,17,0
443521,34,Male,52,14,2,4,Standard,Annual,620.14,17,0
443522,46,Male,29,9,3,13,Basic,Quarterly,768.55,1,0
443523,48,Male,29,17,0,10,Basic,Annual,851.9,13,0
443524,37,Male,36,19,3,9,Standard,Quarterly,541.16,4,0
443525,44,Male,44,18,3,8,Standard,Quarterly,919.59,1,0
443526,28,Female,8,30,1,1,Basic,Quarterly,623.46,4,0
443527,43,Female,10,2,1,16,Premium,Quarterly,806.54,11,0
443528,26,Male,6,25,1,2,Standard,Quarterly,525.42,20,0
443529,36,Female,51,16,0,20,Standard,Quarterly,786.04,2,0
443530,47,Male,60,21,0,12,Basic,Annual,643.84,23,0
443531,38,Male,18,10,1,10,Basic,Quarterly,755.99,13,0
443532,41,Male,56,8,2,14,Standard,Quarterly,727.95,12,0
443533,43,Male,43,17,1,9,Standard,Quarterly,682.6,23,0
443534,47,Male,39,4,0,16,Standard,Annual,866.97,18,0
443535,43,Male,47,19,4,3,Basic,Quarterly,993.06,9,0
443536,40,Female,10,26,4,2,Basic,Annual,819.62,14,0
443537,40,Male,50,3,4,6,Standard,Quarterly,587.05,22,0
443538,25,Male,21,19,1,4,Basic,Annual,826.55,18,0
443539,50,Male,8,27,2,9,Standard,Quarterly,952.34,21,0
443540,28,Male,30,8,2,11,Standard,Quarterly,705.32,19,0
443541,46,Female,49,2,0,4,Basic,Annual,832.57,5,0
443542,42,Male,58,15,2,6,Standard,Annual,748.5,4,0
443543,29,Male,42,19,0,15,Premium,Annual,868.12,17,0
443544,36,Male,50,1,3,13,Premium,Annual,814.81,25,0
443545,26,Male,23,10,2,15,Standard,Quarterly,966.27,16,0
443546,25,Male,20,14,2,0,Premium,Annual,935.29,24,0
443547,37,Male,56,28,1,15,Premium,Annual,721.22,9,0
443548,41,Male,30,20,1,20,Standard,Annual,953.26,13,0
443549,18,Male,39,30,1,15,Basic,Quarterly,925.12,29,0
443550,42,Male,54,5,2,5,Premium,Annual,994.44,14,0
443551,39,Male,12,17,3,3,Standard,Annual,723.55,21,0
443552,34,Male,24,14,0,16,Premium,Annual,650.55,1,0
443553,38,Male,4,27,1,19,Standard,Annual,851.46,15,0
443554,25,Male,31,28,0,18,Standard,Annual,918.15,18,0
443555,38,Male,55,7,1,0,Basic,Annual,758.64,1,0
443556,31,Male,35,12,2,17,Basic,Annual,582.04,2,0
443557,26,Female,55,11,2,2,Basic,Annual,861.64,2,0
443558,41,Male,44,4,0,17,Premium,Quarterly,617.25,22,0
443559,34,Male,29,27,0,16,Standard,Annual,652,7,0
443560,30,Male,59,23,2,3,Basic,Annual,854.9,27,0
443561,42,Female,28,6,4,14,Basic,Quarterly,750.54,2,0
443562,26,Male,42,10,1,0,Basic,Quarterly,766.65,29,0
443563,39,Male,10,22,0,0,Basic,Quarterly,904.77,14,0
443564,26,Male,11,5,2,10,Standard,Annual,507.22,18,0
443565,30,Female,8,18,3,17,Premium,Annual,932.56,5,0
443566,45,Male,25,1,2,18,Basic,Annual,774.31,18,0
443567,36,Male,33,15,2,7,Premium,Quarterly,735.74,18,0
443568,30,Male,7,14,1,10,Premium,Quarterly,726.28,21,0
443569,34,Male,34,8,0,2,Standard,Annual,836.35,18,0
443570,20,Male,26,4,0,8,Basic,Quarterly,669.1,17,0
443571,48,Female,12,30,0,13,Standard,Annual,948.42,8,0
443572,21,Male,30,13,0,5,Premium,Annual,667.52,25,0
443573,45,Male,49,17,3,16,Premium,Quarterly,957.89,24,0
443574,27,Female,58,26,2,1,Basic,Annual,915.73,4,0
443575,49,Male,32,18,2,16,Basic,Quarterly,878.99,12,0
443576,48,Male,40,21,1,10,Standard,Annual,924.79,20,0
443577,49,Male,37,7,2,4,Basic,Annual,553.63,25,0
443578,35,Male,53,4,3,14,Basic,Quarterly,771.78,23,0
443579,49,Female,9,25,2,1,Basic,Quarterly,802.84,1,0
443580,34,Male,56,15,3,5,Premium,Annual,985.82,17,0
443581,39,Male,36,4,3,6,Premium,Annual,944.83,9,0
443582,39,Female,4,18,1,7,Standard,Annual,896.5,13,0
443583,43,Male,57,18,4,20,Basic,Quarterly,872.17,4,0
443584,23,Male,27,12,0,10,Premium,Quarterly,770.62,8,0
443585,41,Male,29,29,3,6,Premium,Quarterly,579.89,3,0
443586,34,Male,56,22,2,20,Standard,Annual,975.45,23,0
443587,45,Male,23,24,4,16,Basic,Quarterly,673.36,29,0
443588,48,Male,47,24,4,15,Premium,Quarterly,577.57,21,0
443589,36,Female,26,24,2,1,Basic,Quarterly,993.77,9,0
443590,45,Male,32,30,2,10,Standard,Quarterly,659.86,1,0
443591,34,Male,54,30,2,18,Basic,Annual,707.7,14,0
443592,37,Male,34,6,1,19,Standard,Quarterly,514.31,19,0
443593,39,Male,45,14,2,6,Standard,Quarterly,961.07,6,0
443594,43,Male,59,20,2,6,Premium,Quarterly,713.44,10,0
443595,38,Male,6,12,3,17,Basic,Annual,543.46,19,0
443596,32,Male,58,9,0,20,Premium,Quarterly,885.65,2,0
443597,44,Male,48,8,0,13,Basic,Annual,630.43,24,0
443598,46,Female,38,15,0,19,Basic,Quarterly,556.62,3,0
443599,36,Male,60,25,1,19,Basic,Quarterly,805.69,2,0
443600,28,Female,8,29,0,4,Standard,Quarterly,733.89,11,0
443601,38,Male,54,9,1,5,Standard,Annual,685.86,10,0
443602,35,Female,60,11,3,14,Premium,Annual,595.82,9,0
443603,47,Male,31,16,3,11,Basic,Quarterly,563.97,29,0
443604,43,Female,21,29,1,5,Standard,Annual,792.52,13,0
443605,23,Female,41,13,0,15,Premium,Quarterly,767.46,9,0
443606,27,Female,35,15,2,8,Standard,Quarterly,775.17,8,0
443607,49,Male,52,15,4,15,Standard,Quarterly,713.86,7,0
443608,18,Male,14,25,0,18,Premium,Quarterly,627.75,17,0
443609,22,Female,58,15,1,20,Basic,Quarterly,830.28,13,0
443610,35,Male,28,14,0,4,Premium,Annual,538.77,23,0
443611,20,Female,38,1,1,1,Basic,Annual,554.94,13,0
443612,28,Male,56,28,0,0,Basic,Quarterly,885.69,10,0
443613,41,Male,43,30,2,18,Standard,Quarterly,632.82,21,0
443614,30,Female,13,28,3,10,Premium,Annual,579.94,14,0
443615,25,Male,56,28,1,3,Standard,Quarterly,642.55,27,0
443616,18,Male,46,5,1,20,Premium,Quarterly,643.88,3,0
443617,47,Female,32,15,1,13,Basic,Annual,884.84,6,0
443618,18,Male,49,7,1,4,Basic,Annual,752.43,10,0
443619,41,Female,48,15,1,15,Standard,Annual,686.35,11,0
443620,45,Female,60,23,3,18,Premium,Quarterly,592.38,7,0
443621,26,Female,1,12,2,12,Premium,Quarterly,508.4,12,0
443622,30,Male,26,23,2,7,Basic,Annual,566.32,8,0
443623,39,Male,25,12,1,20,Standard,Quarterly,817.04,30,0
443624,27,Male,4,4,1,4,Premium,Annual,612.24,1,0
443625,24,Female,34,29,2,14,Standard,Annual,994.73,6,0
443626,42,Male,42,26,0,8,Standard,Annual,850.53,6,0
443627,34,Male,10,19,0,17,Standard,Annual,676.39,25,0
443628,42,Male,32,9,0,1,Basic,Quarterly,672.53,7,0
443629,36,Male,19,23,0,11,Basic,Quarterly,601.05,27,0
443630,23,Female,53,23,2,18,Premium,Quarterly,666.23,8,0
443631,25,Female,57,1,0,6,Standard,Annual,507.21,3,0
443632,29,Female,27,28,1,14,Basic,Quarterly,925.07,9,0
443633,46,Male,28,29,2,11,Standard,Annual,789.14,4,0
443634,34,Female,5,7,3,13,Standard,Annual,764.78,2,0
443635,21,Male,9,18,1,7,Standard,Quarterly,928.87,4,0
443636,35,Male,37,11,2,14,Basic,Annual,887.61,10,0
443637,44,Female,33,21,2,5,Premium,Annual,650.92,2,0
443638,23,Male,8,3,2,13,Standard,Quarterly,812.57,12,0
443639,49,Female,3,4,0,14,Premium,Quarterly,849.93,13,0
443640,44,Male,27,20,4,10,Premium,Annual,911.08,26,0
443641,28,Male,16,23,1,5,Basic,Quarterly,746.52,17,0
443642,48,Male,41,3,0,2,Basic,Quarterly,965.36,6,0
443643,44,Male,37,24,2,2,Basic,Quarterly,876.05,8,0
443644,32,Female,25,15,0,4,Premium,Quarterly,728.96,2,0
443645,29,Female,47,19,1,11,Basic,Quarterly,825.88,8,0
443646,33,Female,16,12,2,12,Basic,Quarterly,664.16,7,0
443647,45,Female,34,28,1,17,Premium,Quarterly,908.74,10,0
443648,19,Male,57,13,1,4,Standard,Quarterly,829.68,18,0
443649,34,Male,38,2,2,9,Basic,Annual,613.86,26,0
443650,50,Male,59,3,2,6,Premium,Quarterly,884.64,15,0
443651,50,Male,39,24,4,20,Basic,Annual,788.87,16,0
443652,33,Male,27,11,3,0,Standard,Quarterly,675.31,3,0
443653,33,Female,31,21,1,20,Basic,Quarterly,906.09,1,0
443654,39,Female,5,2,3,17,Standard,Annual,565.82,12,0
443655,49,Male,37,20,4,5,Standard,Quarterly,526.73,21,0
443656,47,Male,33,14,4,5,Premium,Quarterly,885.24,23,0
443657,28,Female,49,18,1,15,Premium,Quarterly,903.28,3,0
443658,49,Male,38,21,1,4,Standard,Quarterly,554.06,23,0
443659,44,Male,20,27,1,9,Premium,Quarterly,758.7,22,0
443660,35,Male,7,16,3,15,Premium,Quarterly,940.07,20,0
443661,46,Male,23,29,2,17,Basic,Quarterly,828.9,30,0
443662,49,Male,31,29,0,20,Standard,Quarterly,522.43,15,0
443663,25,Male,42,11,1,10,Basic,Quarterly,863.59,7,0
443664,37,Female,58,4,2,11,Premium,Annual,941.19,15,0
443665,49,Male,8,27,2,5,Basic,Quarterly,982.67,7,0
443666,35,Male,25,8,0,20,Premium,Quarterly,678.27,18,0
443667,36,Male,41,1,1,13,Premium,Quarterly,786.68,30,0
443668,37,Male,29,9,0,8,Standard,Annual,777.06,18,0
443669,34,Male,53,2,0,10,Premium,Annual,880.1,5,0
443670,50,Male,47,19,2,5,Basic,Quarterly,847.01,4,0
443671,46,Male,19,13,2,12,Standard,Quarterly,975.64,19,0
443672,28,Female,16,20,2,5,Premium,Annual,839.23,8,0
443673,19,Female,17,16,0,15,Premium,Annual,688.42,12,0
443674,28,Male,30,19,2,14,Premium,Annual,969.47,20,0
443675,49,Female,9,27,2,14,Basic,Annual,829.12,4,0
443676,38,Female,21,26,1,10,Premium,Annual,846.11,7,0
443677,44,Female,5,12,4,13,Standard,Quarterly,602.96,2,0
443678,29,Female,3,14,2,9,Premium,Quarterly,673.53,1,0
443679,35,Male,37,5,2,16,Premium,Quarterly,517.19,2,0
443680,41,Male,55,19,1,12,Basic,Quarterly,580.06,11,0
